ENTITY1	ENTITY2	PROBABILITY	LABEL
155459	60489	1.0	1
155945	920	1.0	1
156110	920	1.0	1
155945	3661	0.999999550903	0
155945	684	0.999936261964	1
155459	200316	0.999872680515	1
155807	6596	0.999754443518	0
60489	155459	0.984128823693	0
155807	5713	0.9835593	0
4734	155030	0.9815595	0
155459	164668	0.972493694996	1
164668	155459	0.959637060167	0
8945	155945	0.958468822128	0
24137	155030	0.944934513843	0
155807	25939	0.941297183515	0
156110	3105	0.917331461598	1
155971	1234	0.887997205932	0
155971	920	0.815338932072	0
155459	865	0.72903668647	0
156110	5058	0.71698123	0
156110	3106	0.69705067584	1
155030	6667	0.655561032768	0
156110	256987	0.641572841473	0
983	155908	0.6409116	0
684	155945	0.624981746745	0
155945	8945	0.47046229241999993	0
156110	7852	0.45974309037100003	0
155030	925	0.447974069162	0
920	155971	0.415890640295	0
920	156110	0.415032962374	0
1653	155908	0.411384495519	0
155030	3735	0.36274758773999993	0
256987	156110	0.36033774970300003	0
920	155945	0.32578391758	0
155871	7422	0.308459835941	0
155908	7514	0.303495791421	0
6596	155807	0.27877933287799994	0
156110	29110	0.27118881187200006	0
6285	156110	0.262043921118	0
155030	30816	0.261954055066	0
7514	155908	0.261241832601	0
155908	1653	0.24364064198000002	0
155459	8065	0.24338080157099995	0
155030	100616444	0.24004453729600006	0
156110	2534	0.217079905596	0
155807	3735	0.195564832224	0
865	155459	0.191488406605	0
30816	155030	0.18924344306200003	0
8065	155459	0.181724645019	0
156110	10399	0.179808994329	0
156110	6285	0.17752407503699996	0
156110	3055	0.16835521539599996	0
3735	155030	0.16599950426599996	0
904	155871	0.153516957467	0
155971	6387	0.15110578442	0
155871	904	0.14754067714599994	0
155459	6921	0.14316786339499998	0
155030	3456	0.12802603999999995	0
10959	155807	0.12802603999999995	0
155945	972	0.12756624406399997	0
155871	5813	0.12656374408899995	0
156110	5062	0.11896048096400003	0
155030	100862696	0.11555184045199995	0
5478	155030	0.11189395454700002	0
155030	920	0.11077171643200001	0
155030	200316	0.107155776393	0
5886	155807	0.10431094098799998	0
155030	5478	0.10332703162799994	0
155871	100187828	0.10328761499999994	0
155030	3732	0.10129792999999998	0
155807	10959	0.09377258	0
3456	155030	0.09377258	0
920	155030	0.09204773259169996	0
155459	861	0.08794833670290003	0
155807	3091	0.08565382991640003	0
155807	3916	0.08512750000000002	0
155908	11168	0.08467692549359995	0
156110	3107	0.08424063191200004	1
861	155459	0.08080834679079996	0
155945	5817	0.07975164117099998	0
30835	155971	0.07817050927049995	0
155971	3700	0.07770492738699997	0
972	155945	0.07720623265640003	0
3700	155971	0.07715687333389998	0
155971	2720	0.071656324	0
100616444	155030	0.07026470200860002	0
155030	728378	0.06925902926420002	0
155908	653108	0.06537824665400005	0
11168	155908	0.06257016737919996	0
155971	30835	0.059764924508100004	0
2720	155971	0.059111137000000036	0
25939	155807	0.05735109013710005	0
3612	155807	0.05379790024770004	0
155030	6285	0.052442473399599954	0
3565	155971	0.052196198440999986	0
3916	155807	0.05154879999999995	0
155030	10642	0.04936898945260004	0
10015	155030	0.04276532239380004	0
155971	51311	0.040689352999999984	0
155807	3612	0.03965585863400001	0
10642	155030	0.03841472700509996	0
6667	155030	0.03816679505889997	0
155030	975	0.033864195201099956	0
926	156110	0.033777296999999984	0
155945	1128	0.033354573	0
1128	155945	0.033354573	0
6285	155030	0.03290462962359997	0
156110	684	0.02890363258499995	0
155807	5886	0.023579533078599946	0
155459	8453	0.02354393080890005	0
10399	156110	0.023425777940199954	0
156110	3932	0.022825157767199955	0
347376	155971	0.02174665390999997	0
155971	347376	0.02174665390999997	0
10226	155971	0.021095458783899956	0
22914	155945	0.02053154826850001	0
100616444	155459	0.018907261460800018	0
156110	926	0.018055930000000053	0
