ENTITY1	ENTITY2	PROBABILITY	LABEL
94025	155971	0.9976278	0
10959	155348	0.997493383650021	0
6772	155971	0.9972602	0
6714	156110	0.9972187	1
148362	155030	0.9971023	0
3576	155971	0.9965894	0
836	155807	0.99652326	0
155030	81030	0.9965132687811941	0
155807	842	0.9964168	0
155971	94025	0.9962519	0
155030	5901	0.9957273	1
155030	7514	0.9957273	0
92421	155030	0.9956695	1
156110	60489	0.9956303572456	0
60489	156110	0.9956303572456	0
155971	6772	0.99557	0
155971	2028	0.9955609223045159	0
156110	256987	0.9954805484796282	0
2028	155971	0.9951553809093481	0
834	155971	0.9951115	1
1236	155971	0.9950848	0
155971	1236	0.9950848	0
3932	155971	0.99504685	1
155971	3932	0.99504685	1
81030	155030	0.994818166588955	0
3558	155971	0.99466974	1
30816	155908	0.993763630157514	0
155908	30816	0.99363380269582	0
155030	347376	0.9933795927812068	0
128866	155030	0.993253125522629	1
51311	155971	0.9931217	1
155971	834	0.9930415	1
3565	155030	0.99304119438474	0
155971	3586	0.9928328929928328	1
3586	155971	0.9928328929928328	1
155971	3558	0.9928163	1
155030	92421	0.9923579	1
10959	155971	0.9885891166530445	0
6890	155971	0.9884194324052945	0
155971	6890	0.9878762634446676	0
155030	128866	0.9878457243490236	1
155971	10959	0.9875317520071526	0
155348	10959	0.9874286981051504	0
155030	3565	0.9870175113157162	0
6285	155945	0.9859255	0
155945	6285	0.9859255	0
155971	3576	0.9857141	0
3502	155971	0.9851561565448541	0
155971	3569	0.9841997895777855	1
7329	155030	0.98398304	1
155807	10980	0.98274267	1
10980	155807	0.98274267	1
155971	51311	0.98246366	1
155030	4261	0.98154634	0
155030	1421	0.9809321	0
155030	54732	0.9801191635545095	0
155030	7329	0.9775702	1
79966	155971	0.9775209	0
155971	79966	0.9775209	0
155871	3958	0.9773646526037189	0
155908	3622	0.97703075	0
5594	155030	0.976453411429379	1
925	155459	0.97594005	0
3569	155971	0.975475215491482	1
155971	6774	0.9753307	0
155030	10462	0.9743021289497832	0
3622	155030	0.9741692	0
155030	3622	0.9733079	0
155971	3502	0.9725989599177556	0
155030	4758	0.9706974	0
54732	155030	0.966332030481872	0
155971	4513	0.9630749	0
155030	51311	0.952152962052412	0
155971	4790	0.9486271	1
256987	156110	0.9463065499156141	0
4513	155971	0.9442233	0
6774	155971	0.9391831	0
155030	6285	0.9376895139941597	0
6285	155030	0.9375868891039473	0
4790	155971	0.9368954	1
155030	5594	0.9364499740739062	1
7432	155971	0.9344021	0
155971	1392	0.93181646	0
100187828	155871	0.92798895	0
155971	6998	0.92754436	0
155807	3836	0.927022110893204	1
3836	155807	0.9267015528545091	1
155908	6194	0.92651063	1
6194	155908	0.92651063	1
728378	155030	0.9245447366569419	0
155030	54539	0.924373078493532	0
3622	155908	0.9154959	0
1421	155030	0.913309	0
155971	7432	0.91120815	0
155030	728378	0.9111851883439472	0
155030	100862696	0.9102235471707972	0
155971	974	0.9022534	0
974	155971	0.9022534	0
155971	100616444	0.8971313067249793	0
100862696	155030	0.8932242975553291	0
155459	925	0.8930326	0
156110	57026	0.88754296	0
57026	156110	0.88754296	0
51311	155030	0.8874171452628168	0
1669	155971	0.887009542998229	1
155971	1669	0.8853079650236848	1
100616444	155971	0.8716370921277975	0
54539	155030	0.8713772299325397	0
1392	155971	0.8708784	0
10462	155030	0.8596032216106285	0
155459	10959	0.85542595	0
1154	155459	0.84638023	0
156110	4481	0.8317811	0
155459	1154	0.8214753	0
8626	155348	0.81639856	0
155348	8626	0.81639856	0
156110	6347	0.7971802	0
6347	156110	0.7971265	0
155871	100187828	0.78705037	0
155030	387	0.78642446	0
155030	998	0.7863883	0
155908	983	0.78322166	0
79719	155030	0.7682361	0
4758	155030	0.7654898	0
155945	1128	0.7490944	0
1128	155945	0.7490944	0
983	155908	0.7274978	0
1029	155030	0.726945358868694	0
8453	155459	0.71370574576698	1
6998	155971	0.69103545	0
155459	8453	0.6884665820803539	1
10959	155459	0.6881699	0
2720	155971	0.6805343	0
155971	2335	0.6647243	1
2335	155971	0.6647243	1
155030	79719	0.662151	0
155030	1029	0.6610537715705331	0
155030	4314	0.6246235	0
998	155030	0.5940454	0
155971	2720	0.5919957	0
156110	3558	0.5747348744836126	1
155807	10959	0.56745017	0
3456	155030	0.56745017	0
155971	7124	0.56211900235765	1
155030	3456	0.5571501	0
10959	155807	0.5571501	0
155971	351	0.54614085	1
351	155971	0.54088	1
155971	4780	0.5128265312707492	0
4314	155030	0.50706327	0
4481	156110	0.49023934999999996	0
4780	155971	0.4778602075310673	0
387	155030	0.42880994000000006	0
3558	156110	0.38926183753113097	1
7124	155971	0.38903927072538125	1
10521	155030	0.38830087	1
155030	10521	0.37867498	1
155459	7374	0.37432668756385323	0
7253	156110	0.3497147661108819	0
6737	155030	0.3495984	1
155908	10492	0.3171123200590291	1
156110	7253	0.31710895247311865	0
155971	5933	0.30629631999999996	0
7374	155459	0.3057230802100981	0
10492	155908	0.2829536948539717	1
10673	155971	0.2813179800000001	0
155971	10673	0.2813179800000001	0
155030	2028	0.2638663	0
5933	155971	0.24757127	0
3704	155908	0.23530593064433214	0
1234	155030	0.2326901	1
155030	1234	0.2326901	1
155030	3700	0.22392552	0
30816	155971	0.2212910883289756	0
156110	6774	0.19021915424531188	1
6774	156110	0.19021915424531188	1
653820	155030	0.18956261889251513	0
155030	653820	0.177284387432452	0
652070	155459	0.17216513999999994	0
347376	155971	0.1690012022392512	0
155971	347376	0.1690012022392512	0
5621	155971	0.16291137	0
155971	5621	0.14245565000000004	0
3700	155030	0.13698860000000002	0
155908	3704	0.12099655348622962	0
3458	156110	0.11851829000000003	1
156110	3458	0.11851829000000003	1
1392	155030	0.11761571212939104	0
2028	155030	0.11281390999999996	0
155030	834	0.10184211028448487	0
2064	155971	0.09911383492978798	0
1489	155030	0.09716060999999998	0
10714	155971	0.09699774717838772	0
155030	1489	0.093527146	0
155030	1392	0.09314903961582832	0
100689229	155030	0.09049269346782407	0
155908	3458	0.08247061	0
155971	51497	0.08228963007704282	0
973	155971	0.08062769999999997	0
155030	6737	0.07995101000000004	1
155459	652070	0.07508462999999999	0
155030	100689229	0.06660832073960365	0
156110	10959	0.059563613248659775	0
10959	156110	0.05904072557390905	0
155971	973	0.05667676399999999	0
155971	2064	0.05096315016329689	0
155971	30816	0.04647653270681518	0
155030	676	0.046416561999999995	0
155971	80279	0.04632247368036668	0
155971	10714	0.0457839121335738	0
155971	54472	0.04306854699999996	0
155971	10410	0.04099573000000001	1
10410	155971	0.04099573000000001	1
676	155030	0.039030585000000007	0
5599	156110	0.03412926000000005	0
834	155030	0.032594531254956816	0
80279	155971	0.0323870424398901	0
156110	5599	0.030627744000000012	0
3458	155908	0.029311186000000045	0
56655	155030	0.027373745999999977	0
155030	310	0.021567887000000008	0
155030	56655	0.020522083999999996	0
155348	8941	0.017344440000000017	0
54472	155971	0.016797496000000023	0
51497	155971	0.01596647008261065	0
3329	155971	0.015119880999999946	1
155971	1109	0.013119395000000034	0
310	155030	0.011467456999999959	0
155030	100129339	0.011264311000000027	0
8941	155348	0.010459246000000033	0
10714	155807	0.008008166999999955	0
155348	51014	0.007889416000000038	0
51014	155348	0.007889416000000038	0
155030	947	0.007690401299999983	0
947	155030	0.007690401299999983	0
917	156110	0.007490139499999993	1
156110	917	0.007490139499999993	1
1109	155971	0.007215725699999953	0
347376	155807	0.006201092600000013	0
155807	10714	0.0057887669999999725	0
155971	3329	0.00510526499999997	1
155807	347376	0.0044701430000000375	0
26996	155971	0.004056649000000023	0
155971	26996	0.003908354300000028	0
155971	6426	0.0033020447700629063	1
100129339	155030	0.003021293999999952	0
6426	155971	0.001247294750458816	1
653820	155971	0.0011115347849895985	0
155459	342574	0.001099507000000055	0
342574	155459	0.001099507000000055	0
155030	1629	0.0009758568868049045	0
155971	653820	0.0007943104851390048	0
653820	155807	0.0006331416699999481	0
155807	653820	0.0005313077999999916	0
55170	155908	0.0005044883600000549	0
155908	3700	0.0004005496200000236	0
3700	155908	0.0004005496200000236	0
653108	155908	0.00033415847688045286	0
1629	155030	0.00028829060734991696	0
155807	54205	0.00021525993000004462	0
155908	653108	0.00020674924944541484	0
51014	155030	0.0001725695900000046	0
4738	155971	0.0001525434500000422	0
155971	4738	0.00015196868000000308	0
54205	155807	0.00014747731999997793	0
653820	155348	0.00010364199000001406	0
155908	55170	0.00010345645999998432	0
155030	51014	7.779020999998387e-05	0
2028	155908	6.972819399997388e-05	0
155908	2028	6.416076000004267e-05	0
155030	4320	4.853471499999262e-05	0
155348	653820	3.953428299996453e-05	0
407007	155971	3.366276399996426e-05	0
8941	155030	2.0853570000034516e-05	0
155908	26827	2.057652800002696e-05	0
155971	407007	1.3435289999974565e-05	0
155908	103	1.3119235499958748e-05	1
103	155908	1.3119235499958748e-05	1
155030	8941	1.0710942999980766e-05	0
4320	155030	9.077893999953623e-06	0
27074	155030	7.0840382999648455e-06	0
155030	1437	6.6772629999656274e-06	0
1437	155030	6.6772629999656274e-06	0
3603	155971	5.704201999967573e-06	1
652070	155971	4.924908399983607e-06	0
155971	652070	4.924908399983607e-06	0
26827	155908	3.4145106999616814e-06	0
5524	155030	1.0976909999849127e-06	0
155971	3603	8.77974570046014e-07	1
155030	27074	8.175316600356197e-07	0
155807	8941	7.345989000429043e-07	0
8941	155807	5.296005000099413e-07	0
155030	5524	3.226604999850835e-07	0
6402	155030	2.662143600007383e-07	0
155030	6402	1.5000001996057222e-07	0
4594	156110	3.855798347274231e-09	0
156110	4594	3.383812341439807e-09	0
100616444	155908	9.097232966936986e-10	0
