ENTITY1	ENTITY2	PROBABILITY	LABEL
155971	801	1.0	0
155971	7852	1.0	1
155971	920	1.0	1
1234	155971	1.0	0
156110	920	1.0	1
155971	1234	1.0	1
920	155971	0.999999999256	0
155945	684	0.999999996568	1
155971	28299	0.999999839869	0
155871	1673	0.999998264076	1
155971	7040	0.999997222411	1
155971	821	0.999997097746	0
155459	60489	0.999994220181	0
155945	920	0.999993061441	0
155030	925	0.999989989634	0
155971	4360	0.999862612644	0
155971	2187	0.999787359873	0
156110	940	0.999757254866	1
155971	925	0.999437864076	0
156110	29110	0.999329404088	0
155971	3107	0.99904126	1
156110	3932	0.999018339197	1
155971	834	0.9973757	1
4153	155971	0.9969561	0
155807	3091	0.996888632354	1
155971	5599	0.996658368524	1
8065	155459	0.99602173961	0
155971	3458	0.995989577631	1
3091	155807	0.995660035468	0
8743	155971	0.995449718217	0
155807	9564	0.99532186291	0
155807	4790	0.995116596876	1
10015	155030	0.994175385956	0
156110	3055	0.990374052287	1
4734	155030	0.9903104	1
3055	156110	0.989990279892	0
155971	6347	0.988488906246	1
155971	1524	0.9876518	0
155971	4513	0.98689365	0
155971	94025	0.9858073	0
148362	155030	0.98454386	0
155971	30835	0.982900964514	0
155971	100	0.98287994	1
155971	1803	0.982334937782	0
156110	2534	0.981445838791	0
155807	3725	0.980873838085	1
155871	7422	0.979825742412	1
156110	356	0.979044049016	1
155030	3106	0.978905308943	1
155971	7124	0.976274584277	1
3612	155807	0.974461028982	0
5478	155030	0.973018965335	0
347376	155030	0.965647696973	0
920	155945	0.961713997036	0
10399	156110	0.958607903451	0
155971	28981	0.9566169	0
156110	684	0.955892039256	1
156110	22914	0.955529092649	0
155908	1653	0.953293648118	0
155971	4780	0.953254048319	1
155908	7514	0.952393729613	0
155807	3612	0.9512170727	0
821	155971	0.948285096178	0
7852	155971	0.943593771618	0
925	155971	0.9427375588	0
155971	3385	0.933330706592	0
155971	818	0.930864841879	0
155945	22914	0.925348822366	0
155971	3384	0.9235879	0
4738	155945	0.923245367846	0
7124	156110	0.915078179648	0
920	156110	0.914236040137	0
155971	6693	0.911315019927	0
155030	920	0.904342470027	0
3106	155030	0.892297429827	0
10959	155030	0.869291399829	0
155971	3700	0.868195154685	0
155971	19	0.86648005	0
155030	10959	0.865653623654	0
3932	156110	0.859504547678	0
155459	865	0.859347686438	1
155459	200316	0.855443300703	0
156110	6285	0.853522642205	0
1029	155030	0.852131890796	0
5886	155807	0.848344267974	0
7514	155908	0.846967404411	1
155030	29082	0.845624483146	0
60489	155459	0.826309200413	0
684	156110	0.825215233992	0
155971	5122	0.797606085437	0
30835	155971	0.796415368569	1
4360	155971	0.788513368635	0
156110	7852	0.788367583028	1
156110	3606	0.77841967818	0
155971	6351	0.76905566	1
1755	155971	0.76526076	0
155030	3735	0.764331294862	0
155971	1232	0.75975496	0
155971	3558	0.74085957	1
155971	7020	0.737038459583	0
155908	728378	0.728171236555	0
818	155971	0.722054056834	0
155908	10657	0.713635460736	1
155807	5713	0.7081942	0
155971	10714	0.702911101941	0
155971	2	0.68998885	0
5817	156110	0.676173216623	0
356	156110	0.658972999652	0
155030	5478	0.658215332516	0
1984	155908	0.65767073374	0
1236	155971	0.6434521	0
155971	1236	0.6434521	1
1653	155908	0.642657236016	0
155971	7474	0.638072313397	1
6402	155971	0.635841562904	0
156110	100313781	0.6216956	0
155807	3916	0.6097282	0
156110	238	0.6062843	1
155807	81559	0.584453874689	0
155971	8743	0.562877372773	1
155971	6387	0.561370868728	0
155971	5933	0.55981004	0
684	155945	0.54263074251	0
6348	155971	0.542051119539	0
155971	6348	0.542051119539	1
940	156110	0.541984060749	0
5599	155971	0.500278146344	0
3700	155971	0.49670808774200004	0
1232	155971	0.48664254000000007	0
4843	155971	0.47258430000000007	0
155971	5045	0.471354504933	1
155459	6921	0.470367540237	0
920	155030	0.47035282265199996	0
2332	155908	0.467772283069	0
865	155459	0.462691710024	0
156110	10399	0.46225706488499996	0
155971	974	0.46069074	0
974	155971	0.46069074	0
156110	55690	0.45286927	0
155945	5817	0.44747152083100006	0
156110	3105	0.4471931654329999	0
155971	4982	0.43912755153400007	0
155971	54472	0.42583564000000007	1
155971	10959	0.420229406473	0
156110	5817	0.41602712313299994	0
164668	155459	0.41172152256499994	0
155971	50863	0.40459058000000003	0
155908	5903	0.40272543000000005	0
155030	30816	0.400186842713	0
5045	155971	0.39793398976500005	0
155945	8945	0.3913922222899999	1
200316	155459	0.389963542654	0
100616444	155030	0.381269138786	0
155945	3777	0.378380184455	0
10714	155348	0.37515110000000007	0
3700	155030	0.37465357999999993	0
155945	3661	0.36987265391	0
156110	23241	0.36524314	0
156110	6714	0.3647668399999999	1
155807	5886	0.359840007943	0
10657	155908	0.35869131862899994	0
155971	2064	0.348870337718	0
155807	3735	0.338395527962	0
156110	7124	0.33816697523500006	1
30816	155030	0.331935724639	0
4869	155908	0.32639372961299995	1
156110	6347	0.32571644	1
155030	7251	0.322502483907	0
155459	8065	0.31757564779399994	1
155030	728378	0.3150219185159999	0
155030	100616444	0.31488923514	0
3777	155945	0.311570122246	0
155945	4738	0.3100506728129999	0
6387	155971	0.30225784023800006	0
8453	155459	0.28918042657100007	0
155459	8453	0.28885789520899996	0
5817	155945	0.27571835834800007	0
1669	155971	0.269350656485	0
155971	1669	0.267897408816	0
904	155871	0.263160541655	0
7020	155030	0.26250080963299993	0
155030	7020	0.260590401826	0
155971	351	0.25707163999999993	1
155348	10075	0.254888190264	0
155030	60489	0.25336144255299997	0
155871	904	0.25092562379600003	1
155908	1984	0.24790042415399993	0
155459	164668	0.24474488206300005	0
6667	155030	0.238721850733	0
156110	1493	0.23621437483499996	1
3735	155030	0.23573099405300002	0
155971	2720	0.2341738	0
60489	155030	0.22757973843	0
155459	1154	0.22227342000000005	0
155945	972	0.21860026945599997	0
155030	6667	0.21085008749099998	1
5062	156110	0.20754501062700004	0
155971	2028	0.20612645751699998	0
983	155908	0.19728665	0
7474	155971	0.19194518275000005	0
155030	10642	0.19021813281800004	0
155030	3456	0.1894327	0
10959	155807	0.1894327	0
5901	155908	0.18702868000000006	1
155908	5901	0.18702868000000006	0
155971	80279	0.185826294509	0
155459	861	0.18574621756199994	0
155908	11168	0.185188392484	0
9564	155807	0.179263713356	0
6921	155459	0.17784337331900002	1
155971	3502	0.17767098571200002	0
155348	10959	0.17732294979399998	0
6285	155908	0.17656139387299996	0
6285	155030	0.17633454627099998	0
155030	6285	0.17004960001000002	0
351	155971	0.16982469	0
155807	841	0.16850388000000005	1
2028	155030	0.16400492	0
7040	155971	0.157226201941	0
155908	3458	0.15687624	0
156110	3135	0.156086733993	0
155971	7433	0.15456647999999995	1
155030	5901	0.15016218999999997	0
155030	7514	0.15016218999999997	1
2	155971	0.14900482000000004	0
115362	155971	0.147666205058	0
155030	347376	0.13764652704500002	0
10226	155971	0.13665137731	0
11168	155908	0.129224827675	0
1493	156110	0.125558898621	0
155807	10714	0.12307279999999998	0
