E1	E2	Probability	Label
155459	60489	1.0	1
202559	155908	0.10997248	1
302	155030	0.6677016977458825	0
3107	156110	0.584055592414716	0
3458	156110	0.031708863	0
155030	4261	1.0634008e-07	0
4594	156110	7.9254345e-09	0
4734	155030	0.9924539	1
3576	155971	4.8639333e-05	0
155908	1653	0.850899528930752	0
155030	5594	0.13126387303470766	1
155971	3576	0.21556623	1
155459	6921	0.9860195791508238	0
155971	1272	0.07881472	0
155908	7514	0.920067207839332	0
1673	155871	0.8479119067025233	0
155971	26996	0.00032619436	0
156110	356	0.8410659286151198	1
155459	8065	0.999999999999653	1
3958	155871	0.14061906809045066	0
6714	156110	0.0066887564	0
156110	3458	0.031708863	1
100187828	155871	4.8006217e-07	0
155945	684	1.0	1
155030	51014	9.769642e-11	0
156110	1493	0.03131569782549504	1
10462	155030	0.36371029578207703	0
3836	155807	0.17781217154381312	0
1508	155030	0.9920630722777345	1
10959	155030	0.9888386334088829	0
684	155971	0.8619472	0
917	156110	0.044242382	0
3661	155945	0.0001600454743591051	0
155971	6347	0.9603626131898048	1
155030	4314	0.0056880023	0
156110	6347	0.9829805	1
19	155971	0.0028900066	0
155971	115362	0.8346791362091681	0
7852	156110	0.0017672441152755125	0
155971	6351	0.70641553	1
6998	155971	0.0028715066	0
155030	100862696	0.7785383522019909	0
2028	155908	0.0026148665	0
155807	4790	0.9997499857321523	1
347376	155030	0.9945397732836471	0
3502	155971	0.02850568248707075	0
60489	155459	0.999999972389659	0
100616444	155030	0.8940689646738873	0
155030	10015	0.9662109787663736	0
54106	155971	0.05644081	0
155030	148362	0.00011109902	0
156110	7124	0.9357162300725977	1
100689229	155030	0.0019153293681101191	0
155030	100689229	0.0027288981813743396	0
155030	27074	0.00049738964	0
155030	10521	0.016480034	0
155030	100616444	0.7787562699091775	0
1387	155971	0.00017882272	0
155945	5817	0.8051106560900924	1
6285	155908	0.7150512125438948	0
155971	801	0.99999999999976	0
310	155030	0.0047704163	0
1493	156110	0.014805043506778581	0
155971	28910	0.22274579	0
155971	3586	0.08038384644358154	1
6596	155807	0.7537824674727778	0
155971	4153	4.045644e-06	0
3732	155030	1.0696337e-07	0
155971	974	0.40048346	1
861	155459	0.19660179822827084	0
156110	238	0.98364645	1
1421	155030	0.0037807724	0
156110	3106	0.7748402579100043	1
155971	3502	0.17875387310175672	0
156110	5599	0.055966455	1
79966	155971	0.019246649	0
155971	6387	0.7565646577920312	1
155807	3916	0.99984646	1
653820	155807	0.01735272	0
156110	256987	0.9999622842494702	1
821	155971	0.15491192445720525	0
155971	4780	0.9999977032480196	1
155030	684	0.7902083	0
155030	1629	0.017521554816969487	0
155030	3565	0.08890279502989995	1
8835	155459	0.10479946	0
155348	8941	0.00013150093	0
155807	5886	0.8953280233714404	1
1109	155971	7.906367e-07	0
5621	155971	0.00081320823	0
1669	155971	0.23473425426911965	1
155971	51497	5.469866097840281e-07	0
155971	10226	0.6071934545651332	0
2720	155971	0.18185362	0
19	156110	0.055991553	0
5594	155030	0.18515775108804167	0
6402	155030	0.0012527023	0
155807	3725	0.9999995077797142	1
728378	155030	0.07439459445990271	0
155971	834	0.99974996	1
156110	684	0.9997026257448018	1
347376	155807	2.0250883e-09	0
27067	155908	0.571057307830577	0
865	155459	0.9898830660422916	0
155971	2745	0.5507599749960886	0
3558	155971	0.0019891437	0
155807	836	0.35663253	1
22914	155945	0.23461390598162446	0
156110	925	0.019746203417669528	1
256987	156110	0.9998383490894712	0
920	155971	0.9999999999999999	0
155459	865	0.9999986159666977	1
347376	155971	0.07839123797515113	0
155971	28299	1.0	0
155971	2187	0.9999999953276593	0
10714	155348	0.50714344	0
155030	3735	0.9933699189544043	0
156110	7253	0.05885915404096298	0
156110	60489	0.1467676391057342	0
5478	155030	0.999957564067163	1
973	155971	0.0012103936	0
155971	30816	0.00014116559062971046	0
6737	155030	0.77499014	0
5478	156110	0.032771980841857284	0
156110	5817	0.009037083204858298	1
3178	155971	0.36583224	1
1029	155030	0.960403117553699	0
155971	4843	7.592126e-05	1
925	155459	7.380122e-07	0
155971	5122	0.004895502069428681	0
155971	51311	0.46396613	0
54205	155807	1.2118425e-16	0
6772	155971	6.392008e-05	0
653820	155971	3.3807545651853843e-09	0
155971	19	0.99992955	0
148362	155030	0.9984163	0
155971	10959	0.3709837161924918	0
155971	10410	0.0018779375	1
25939	155807	0.0031276152554254866	0
7020	155971	0.4500984911799598	0
155030	6737	0.78965896	0
4869	155908	0.31650295856607946	1
5713	155807	0.0014909017	0
156110	4594	0.027753524	0
3777	155945	0.6377193837719264	0
155908	653108	0.006466633854345649	0
155971	4790	0.06534899	1
156110	6285	0.999999992150388	0
155030	4320	8.905217e-06	0
155908	6285	0.4988544005387635	0
155971	54106	0.9576714	1
155908	100271694	1.578333e-05	0
100862696	155030	0.08159339143578304	0
155030	1421	0.004028998	0
3267	155908	0.1484174	0
155908	10492	0.037481224238649524	0
155030	8941	1.3681073e-06	0
155807	25939	0.9999999459178	0
2332	155908	0.497532965387131	0
8065	155459	0.9999987430795148	0
155807	842	0.028306259	1
155348	10714	0.22641781	0
6426	155971	4.86451394887677e-06	0
3385	155971	0.9999728979977739	0
155807	10980	0.0007602532	0
155030	10959	0.44697767993232773	0
155945	1128	0.01212861	0
155459	200316	1.0	1
5901	155030	0.015697172	1
155971	3700	0.978031379890624	0
6998	155030	0.0011454271	0
3106	155030	0.9930667785802865	0
8941	155348	8.2736966e-07	0
3840	155807	0.07236584228085563	0
155030	7251	0.9815964105896563	0
684	155945	0.9999958494995741	0
30816	155945	0.009837374732892479	0
3700	155971	0.9101198965718951	0
155908	4869	0.004979135581016481	0
3135	156110	0.0631006912753399	0
3603	155971	0.19997366	0
100616444	155945	0.038321460778651284	0
7432	155971	3.8931007e-06	1
6693	155971	0.404508634657194	0
155908	3267	0.00058621285	1
155971	4513	0.99999404	0
156110	11337	0.558886	1
156110	1435	0.9998939617217311	0
155971	1109	1.1917856e-06	0
156110	2736	0.06075060709603619	0
155971	80279	0.07339862026972299	0
920	155459	0.003249275347314451	0
155030	1489	0.046917763	0
9733	155871	0.6211102902207699	1
155971	347376	0.07839123797515113	0
6348	155971	0.8395425330008855	0
940	156110	0.9809951204327997	0
155030	5478	0.999744415894028	0
920	156110	0.9999971556855144	0
5062	156110	0.8961070095677268	0
155348	10075	0.5612016261996946	0
155971	5933	0.9980356	0
10980	155807	0.0007602532	0
2745	155971	0.7602528027109667	1
23547	156110	0.3988987326239556	0
5122	155971	0.9999914041616237	0
155971	6998	0.04699769	0
155030	7329	0.37429854	0
156110	55690	0.22063503	0
155030	975	0.89325103269112	0
155971	5599	0.999999948823772	1
51311	155971	0.21691073	0
155030	286	0.17669564692284634	0
6402	155971	0.2603666456331354	0
156110	3932	1.0	1
10015	155030	0.9995555821357658	1
387	155030	0.020367391	1
155807	55540	0.2675385973783395	0
155971	3384	0.99775785	0
155807	81559	0.9997112126488642	1
5933	155971	3.6145557e-12	0
155807	347376	5.5566854e-08	0
904	155871	0.3356593800774169	0
155971	30835	0.9997826444015504	1
3622	155908	4.451869e-05	0
156110	7852	0.999858293807457	1
920	155945	0.9999999993127966	0
10075	155348	0.4624705923271415	0
155807	6596	0.921873247659019	1
155807	10959	0.19591145	0
1392	155971	4.988582e-07	0
23241	156110	2.0725138e-10	0
7422	155871	1.8419527115787204e-06	0
1629	155030	3.2196737553835675e-07	0
155348	51014	0.0005018311	0
156110	7020	0.5301677030231238	0
3704	155908	0.0035961313532720807	0
155030	79719	0.0016277984	0
1272	155971	0.07881472	0
925	155030	0.5688378170935138	0
29110	156110	0.0003256624561316368	0
155030	920	0.9391767757370815	0
155908	3458	0.13262303	0
972	155945	0.19833968428505577	0
155807	3735	0.8900340900993057	1
156110	917	0.044242382	1
115362	155971	0.018399303919972798	0
4481	156110	3.857591e-14	0
