ENTITY1	ENTITY2	PROBABILITY	LABEL
155459	60489	1.0	1
155971	7852	1.0	1
155971	920	1.0	1
155945	920	1.0	1
156110	920	1.0	1
155971	1234	1.0	1
155945	684	0.999999999997	1
1234	155971	0.999999999976	0
920	155971	0.999999999918	0
155459	200316	0.999999724019	1
60489	155459	0.999997916133	0
164668	155459	0.999997729828	0
920	155945	0.999997448648	0
155807	6596	0.999995495631	1
155945	3661	0.999993219506	0
155807	3916	0.9999913	1
155871	1673	0.999991040457	0
155030	925	0.999989956553	0
156110	3932	0.999969465131	1
155971	2187	0.999965373592	0
155971	1803	0.999963928082	1
155971	28299	0.999955323862	0
155971	925	0.999944569755	1
156110	684	0.999927727628	1
155459	865	0.999924532474	0
8065	155459	0.99990404333	1
156110	6285	0.999844148228	0
156110	3055	0.999808266673	1
5478	155030	0.999678944165	1
155971	7040	0.999638510883	0
155459	8065	0.99956393769	0
5122	155971	0.999555128335	0
5045	155971	0.999488648764	0
3385	155971	0.999419490016	0
156110	940	0.999344142489	1
155459	164668	0.999241303297	1
8945	155945	0.999161614318	0
155807	25939	0.999108106715	0
200316	155459	0.999073686797	0
684	155945	0.998834277256	0
865	155459	0.998765160957	1
4153	155971	0.9986754	0
156110	256987	0.998612348562	1
156110	7852	0.998280376531	1
155971	801	0.998136982657	0
3735	155030	0.998050223807	0
920	156110	0.997421403988	0
155971	3107	0.9973361	0
155971	30835	0.997110897232	1
155030	100616444	0.996755522174	0
684	156110	0.996690985706	0
155030	29082	0.994069325286	0
148362	155030	0.9931885	0
7852	155971	0.992415943888	0
347376	155030	0.991858386842	0
3055	156110	0.989789668319	0
155871	100187828	0.98818856	0
155971	3385	0.986926348	0
155971	54106	0.98618186	1
155971	6387	0.985420181056	1
155971	4360	0.985263591569	1
156110	238	0.98486656	0
155908	1653	0.983268309527	0
3932	156110	0.982590408425	0
155971	94025	0.98237866	0
10959	155030	0.982365033463	0
155971	50863	0.98175275	0
155971	834	0.97917956	0
155971	5933	0.97730565	0
6387	155971	0.977086904784	0
155971	1524	0.9765669	0
155908	728378	0.973028172161	0
155971	28981	0.9719212	0
155971	6347	0.971643990097	1
155807	3091	0.969787495463	0
155807	3612	0.967742386169	0
156110	3105	0.965920597517	1
3612	155807	0.965797601191	0
155807	3725	0.965200401577	0
155459	6921	0.964592844893	0
155971	6693	0.961805514222	1
156110	5062	0.957674858976	0
1653	155908	0.957379355523	0
155971	115362	0.957356480959	0
156110	10399	0.938149933092	0
155971	4513	0.9341733	0
155030	6667	0.923813171668	0
156110	3106	0.920914577085	1
2028	155030	0.9176198	0
256987	156110	0.916654480682	0
155030	975	0.915222463038	0
