ENTITY1	ENTITY2	PROBABILITY	LABEL
11337	156110	4.0584423000034064e-06	0
10959	155030	3.983568624743583e-06	0
100129339	155030	3.973782400024106e-06	0
10959	155971	3.886666989361132e-06	0
155030	1421	3.7311731000411186e-06	0
155945	920	3.4199003577928266e-06	0
155030	10462	3.236175979748346e-06	0
155030	100129339	3.115237400042048e-06	0
256987	156110	3.073040671042193e-06	0
155971	6402	3.0375992585707223e-06	0
6890	155971	3.015947562245991e-06	0
155945	684	3.0148093507209595e-06	0
7432	155971	2.954171600011435e-06	0
155971	115362	2.9478535239491066e-06	0
155807	3840	2.891817074912595e-06	0
5817	155945	2.8843361113972676e-06	0
155945	5817	2.8023295564061357e-06	0
156110	256987	2.70604892338433e-06	0
155807	653820	2.7018470000195194e-06	0
155971	2028	2.681510143598409e-06	0
155908	11168	2.497431280001905e-06	0
6285	155908	2.3698100195534977e-06	0
155971	6351	2.2394662999580817e-06	0
155030	653820	2.1638696529047152e-06	0
155030	128866	2.105582183387078e-06	0
155030	54539	2.0877575995781328e-06	0
155030	5478	2.018728952002391e-06	0
54539	155030	1.8944120566688483e-06	0
3385	155971	1.8141528833615084e-06	0
156110	5058	1.7598882999791954e-06	0
155971	6890	1.7484922765209632e-06	0
155030	5524	1.7324979000310492e-06	0
155971	10226	1.585720370456123e-06	0
156110	5599	1.5544608999995546e-06	0
156110	3606	1.5286026303629185e-06	0
155971	5933	1.49615440003803e-06	0
7474	155971	1.4826809143775321e-06	0
155971	7474	1.4430475622217998e-06	0
11168	155908	1.3998662269365525e-06	0
156110	7852	1.3598930684866062e-06	0
3932	156110	1.348937678335993e-06	0
155971	54106	1.3077799000393853e-06	0
3958	155871	1.2921295746703976e-06	0
5058	156110	1.2824119000054424e-06	0
7124	155971	1.2799697776122443e-06	0
920	155945	1.2790085534009066e-06	0
3700	155971	1.2774557569539269e-06	0
6402	155971	1.2562568485474657e-06	0
8065	155459	1.2354191956109872e-06	0
156110	1435	1.2189882728774748e-06	0
155908	6285	1.1551120511210655e-06	0
155030	5594	1.1405617729165485e-06	0
8835	155459	1.134250899981204e-06	0
155459	8065	1.1170793773329635e-06	0
6347	155971	1.0900446864026136e-06	0
30816	155030	1.067650004960008e-06	0
3055	156110	1.056183354553042e-06	0
3106	155030	1.011181802845762e-06	0
