E1	E2	Probability	Label
155459	60489	3.6801451244405925e-05	0
202559	155908	1.362275e-12	0
302	155030	1.8755435776562912e-05	0
3107	156110	1.4737173703593953e-09	0
3458	156110	7.94981e-09	0
155030	4261	6.802936e-06	0
4594	156110	7.060279e-08	0
4734	155030	2.051514e-08	0
3576	155971	3.8108539e-07	0
155908	1653	2.176261024722237e-07	0
155030	5594	1.1405617729165485e-06	0
155971	3576	3.0368065e-07	0
155459	6921	1.2809347471609556e-08	0
155971	1272	2.0888652e-07	0
155908	7514	9.721791953687386e-07	0
1673	155871	9.104770271051166e-09	0
155971	26996	1.5063156e-10	0
156110	356	1.4502476997080294e-10	0
155459	8065	1.1170793773329635e-06	0
3958	155871	1.2921295746703976e-06	0
6714	156110	6.224522e-08	0
156110	3458	7.94981e-09	0
100187828	155871	3.1041447e-11	0
155945	684	3.0148093507209595e-06	0
155030	51014	6.727393e-10	0
156110	1493	4.738932946057872e-08	0
10462	155030	7.038335633091641e-06	0
3836	155807	6.723433954025637e-08	0
1508	155030	2.96124475637205e-05	0
10959	155030	3.983568624743583e-06	0
684	155971	1.0731747e-08	0
917	156110	3.0530323e-10	0
3661	155945	4.525381092079783e-08	0
155971	6347	2.8778972649412538e-08	0
155030	4314	3.0905917e-07	0
156110	6347	1.9145197e-09	0
19	155971	7.354479e-08	0
155971	115362	2.9478535239491066e-06	0
7852	156110	3.7216533188555445e-09	0
155971	6351	2.2394663e-06	0
6998	155971	3.0616324e-05	0
155030	100862696	5.257148234516507e-07	0
2028	155908	1.1318558e-09	0
155807	4790	4.821638594720845e-06	0
347376	155030	1.5677214067810752e-05	0
3502	155971	8.367294301869777e-07	0
60489	155459	0.00046687620066732105	0
100616444	155030	5.085533547055654e-06	0
155030	10015	6.745852990652779e-07	0
54106	155971	2.8307628e-08	0
155030	148362	4.2300923e-09	0
156110	7124	3.1154661073173884e-09	0
100689229	155030	3.7672545327716023e-07	0
155030	100689229	3.77987816491121e-07	0
155030	27074	2.5574843e-11	0
155030	10521	2.4656266e-09	0
155030	100616444	9.255082921155733e-07	0
1387	155971	1.2462424e-07	0
155945	5817	2.8023295564061357e-06	0
6285	155908	2.3698100195534977e-06	0
155971	801	1.6908838407214688e-07	0
310	155030	1.1259217e-09	0
1493	156110	3.6587767704432395e-08	0
155971	28910	2.0983122e-10	0
155971	3586	2.0570013914422702e-08	0
6596	155807	2.7121914003558345e-07	0
155971	4153	1.1069642e-08	0
3732	155030	2.6107544e-10	0
155971	974	5.3578166e-11	0
861	155459	4.236175299432432e-09	0
156110	238	1.2250189e-13	0
1421	155030	4.5350532e-07	0
156110	3106	8.745621914219015e-06	0
155971	3502	3.484447508306232e-08	0
156110	5599	1.5544609e-06	0
79966	155971	8.3630874e-10	0
155971	6387	9.954863933181457e-09	0
155807	3916	8.379708e-10	0
653820	155807	1.01629585e-05	0
156110	256987	2.70604892338433e-06	0
821	155971	4.5497817174777744e-05	0
155971	4780	7.11171424083723e-07	0
155030	684	9.0010105e-10	0
155030	1629	8.007783069974295e-07	0
155030	3565	1.5285761545413834e-10	0
8835	155459	1.1342509e-06	0
155348	8941	6.504575e-10	0
155807	5886	9.11886641641324e-07	0
1109	155971	1.516027e-09	0
5621	155971	1.2462366e-09	0
1669	155971	2.679399192517806e-07	0
155971	51497	7.012982162768466e-07	0
155971	10226	1.585720370456123e-06	0
2720	155971	2.4094062e-09	0
19	156110	1.0221954e-09	0
5594	155030	3.0825429087055767e-07	0
6402	155030	9.286082e-09	0
155807	3725	9.725851692898857e-07	0
728378	155030	6.210854930355225e-08	0
155971	834	7.697511e-08	0
156110	684	2.50901161354955e-05	0
347376	155807	1.16417986e-07	0
27067	155908	1.5844922551799812e-07	0
865	155459	6.969007590562626e-06	0
155971	2745	1.6839807692070607e-05	0
3558	155971	1.3512581e-09	0
155807	836	2.2435231e-09	0
22914	155945	5.058176988370633e-09	0
156110	925	9.167709181800987e-07	0
256987	156110	3.073040671042193e-06	0
920	155971	0.0009641822754727913	0
155459	865	6.5156419980505476e-06	0
347376	155971	2.131045140352228e-07	0
155971	28299	0.00031076164394683303	0
155971	2187	1.4734839527519306e-05	0
10714	155348	1.1475741e-10	0
155030	3735	9.769952551419436e-07	0
156110	7253	5.44133638147315e-09	0
156110	60489	2.077733129990378e-08	0
5478	155030	6.8788592110236024e-06	0
973	155971	3.9907587e-08	0
155971	30816	1.0380929005293638e-08	0
6737	155030	1.3395417e-12	0
5478	156110	7.37127227035117e-08	0
156110	5817	1.320934646109606e-07	0
3178	155971	8.1190846e-11	0
1029	155030	1.5810626918799642e-08	0
155971	4843	5.029765e-08	0
925	155459	1.5766417e-12	0
155971	5122	1.5673679473970914e-05	0
155971	51311	2.6296616e-09	0
54205	155807	1.4047236e-10	0
6772	155971	3.6933415e-08	0
653820	155971	6.404138613524957e-06	0
155971	19	1.0256411e-08	0
148362	155030	5.9148403e-10	0
155971	10959	2.3625408023697503e-05	0
155971	10410	6.6957796e-08	0
25939	155807	7.039586880086546e-08	0
7020	155971	3.008318039121605e-08	0
155030	6737	9.744416e-13	0
4869	155908	1.6441367156616593e-09	0
5713	155807	1.9943416e-10	0
156110	4594	1.9664713e-08	0
3777	155945	3.76586005490509e-07	0
155908	653108	2.4793500585928996e-11	0
155971	4790	3.0371257e-09	0
156110	6285	4.502477402024141e-08	0
155030	4320	7.292112e-08	0
155908	6285	1.1551120511210655e-06	0
155971	54106	1.3077799e-06	0
155908	100271694	3.1647227e-11	0
100862696	155030	9.283194638554093e-07	0
155030	1421	3.7311731e-06	0
3267	155908	2.9698074e-07	0
155908	10492	6.630251903061435e-13	0
155030	8941	7.235706e-09	0
155807	25939	8.085817237990511e-08	0
2332	155908	7.808510504858646e-10	0
8065	155459	1.2354191956109872e-06	0
155807	842	2.0713176e-09	0
155348	10714	9.35944e-11	0
6426	155971	2.2161502966078217e-08	0
3385	155971	1.8141528833615084e-06	0
155807	10980	4.3545576e-09	0
155030	10959	1.1030401542710955e-05	0
155945	1128	3.0817955e-09	0
155459	200316	7.975212268362952e-08	0
5901	155030	8.7052127e-10	0
155971	3700	4.1401668013918425e-06	0
6998	155030	4.339884e-08	0
3106	155030	1.011181802845762e-06	0
8941	155348	7.876037e-09	0
3840	155807	9.392379063388745e-08	0
155030	7251	2.0778925380326996e-07	0
684	155945	4.387864205313008e-07	0
30816	155945	2.1877776812395666e-08	0
3700	155971	1.2774557569539269e-06	0
155908	4869	6.463019186497831e-08	0
3135	156110	1.507642122255959e-08	0
3603	155971	9.854439e-11	0
100616444	155945	3.164091211260711e-11	0
7432	155971	2.9541716e-06	0
6693	155971	1.3743074456229465e-08	0
155908	3267	6.2286604e-10	0
155971	4513	3.3661573e-07	0
156110	11337	4.8205084e-08	0
156110	1435	1.2189882728774748e-06	0
155971	1109	2.0982294e-09	0
156110	2736	3.1912069653472486e-08	0
155971	80279	8.864307048384035e-07	0
920	155459	3.614014454367265e-08	0
155030	1489	1.4307369e-07	0
9733	155871	3.557368462026034e-07	0
155971	347376	2.131045140352228e-07	0
6348	155971	4.827128147200099e-07	0
940	156110	2.0210334850112588e-08	0
155030	5478	2.018728952002391e-06	0
920	156110	3.656685006125926e-05	0
